latitude,longitude,gh[gpm]_lev1,gh[gpm]_lev2,gh[gpm]_lev3,gh[gpm]_lev4,gh[gpm]_lev5,gh[gpm]_lev6,gh[gpm]_lev7,gh[gpm]_lev8,gh[gpm]_lev9,gh[gpm]_lev10,gh[gpm]_lev11,gh[gpm]_lev12,gh[gpm]_lev13,gh[gpm]_lev14,gh[gpm]_lev15,gh[gpm]_lev16,gh[gpm]_lev17,gh[gpm]_lev18,gh[gpm]_lev19,gh[gpm]_lev20,gh[gpm]_lev21,gh[gpm]_lev22,gh[gpm]_lev23,gh[gpm]_lev24,gh[gpm]_lev25,gh[gpm]_lev26,gh[gpm]_lev27,gh[gpm]_lev28,gh[gpm]_lev29,gh[gpm]_lev30,gh[gpm]_lev31,gh[gpm]_lev32,gh[gpm]_lev33,gh[gpm]_lev34,gh[gpm]_lev35,gh[gpm]_lev36,gh[gpm]_lev37,gh[gpm]_lev38,gh[gpm]_lev39,gh[gpm]_lev40,gh[gpm]_lev41,gh[gpm]_lev42,gh[gpm]_lev43,gh[gpm]_lev44,gh[gpm]_lev45,gh[gpm]_lev46,gh[gpm]_lev47,gh[gpm]_lev48,gh[gpm]_lev49,gh[gpm]_lev50
33.055,-97.313,224.686,253.166,302.854,384.75,503.918,659.67,847.4,1061.385,1302.304,1576.405,1888.291,2241.055,2638.271,3084.19,3584.358,4145.042,4760.115,5399.554,6029.733,6636.543,7220.667,7783.284,8322.773,8837.877,9328.545,9794.705,10240.054,10668.922,11080.318,11482.812,11896.058,12330.962,12792.305,13286.129,13817.912,14396.877,15036.107,15746.568,16530.971,17351.527,18137.6,18882.777,19644.863,20460.592,21338.93,22292.555,23347.613,24532.914,25890.83,27520.93
33.055,-97.281,202.373,230.854,280.604,362.562,481.793,637.607,825.338,1039.26,1280.21,1554.562,1866.884,2220.273,2618.553,3066.503,3569.827,4134.323,4752.521,5393.273,6024.358,6633.168,7219.604,7783.972,8324.211,8839.502,9330.264,9796.58,10242.147,10671.172,11082.568,11484.968,11898.058,12332.337,12792.117,13283.254,13811.506,14389.033,15030.451,15745.6,16533.439,17352.402,18135.85,18880.59,19643.707,20460.686,21339.523,22294.805,23351.488,24535.789,25893.705,27525.773
33.055,-97.249,200.779,229.291,279.073,361.093,480.386,636.263,824.057,1037.948,1278.804,1553.155,1865.603,2219.055,2617.428,3065.878,3570.046,4135.167,4754.178,5396.148,6028.39,6638.043,7224.573,7788.315,8327.68,8842.189,9332.326,9797.986,10242.929,10671.547,11082.756,11485.062,11898.12,12332.149,12790.836,13280.066,13806.943,14385.533,15030.014,15747.943,16536.127,17352.559,18134.225,18879.246,19643.363,20460.686,21339.117,22294.961,23352.113,24535.195,25893.205,27527.617
33.055,-97.217,201.123,229.666,279.448,361.5,480.855,636.732,824.525,1038.417,1279.21,1553.53,1866.103,2219.898,2618.803,3068.003,3572.983,4138.323,4757.834,5401.398,6034.952,6644.887,7230.979,7794.065,8332.867,8847.002,9336.732,9801.861,10246.147,10674.172,11085.068,11487.312,11900.433,12334.493,12792.836,13281.723,13808.818,14388.189,15033.326,15751.1,16538.096,17352.777,18133.975,18880.059,19645.176,20462.092,21338.711,22292.93,23348.426,24529.633,25887.33,27523.43
33.055,-97.185,200.436,228.979,278.792,360.812,480.136,635.951,823.682,1037.542,1278.304,1552.687,1865.541,2219.961,2619.646,3069.378,3575.171,4142.323,4763.709,5408.148,6041.608,6651.043,7236.573,7799.128,8337.773,8851.971,9341.701,9806.736,10250.741,10678.328,11088.787,11490.78,11903.745,12337.712,12795.961,13285.473,13813.693,14393.158,15036.982,15753.162,16539.002,17352.777,18134.068,18881.434,19647.801,20464.779,21339.992,22292.117,23344.77,24523.664,25881.049,27517.336
33.055,-97.153,213.779,242.291,292.042,373.968,493.074,648.607,835.963,1049.417,1289.679,1563.562,1875.978,2230.086,2629.584,3079.284,3585.452,4153.948,4776.928,5421.585,6052.952,6658.887,7241.479,7802.503,8340.023,8852.814,9341.357,9805.58,10248.929,10675.797,11085.506,11486.78,11899.151,12332.743,12790.992,13281.223,13810.756,14390.064,15031.982,15746.412,16531.658,17345.277,18126.631,18874.871,19642.457,20460.498,21336.18,22287.992,23338.551,24515.852,25873.83,27509.273
33.055,-97.121,211.779,240.26,290.011,371.906,491.011,646.545,833.869,1047.167,1287.148,1560.624,1872.478,2225.773,2624.053,3072.159,3576.858,4144.729,4768.928,5416.554,6051.265,6659.48,7243.261,7805.972,8345.648,8858.908,9346.514,9809.986,10252.866,10679.297,11088.443,11489.03,11900.714,12333.774,12791.992,13282.598,13812.975,14392.377,15032.795,15745.943,16530.971,17344.715,18126.068,18874.621,19643.082,20462.342,21339.93,22293.43,23343.551,24521.195,25881.111,27515.836
33.055,-97.089,201.123,229.666,279.479,361.5,480.855,636.732,824.525,1038.417,1279.117,1553.374,1866.009,2219.961,2618.459,3066.065,3568.827,4132.761,4752.99,5398.804,6033.671,6643.418,7229.698,7793.878,8333.148,8846.377,9335.076,9799.486,10242.866,10669.609,11078.725,11478.999,11890.339,12323.118,12781.117,13271.379,13801.943,14381.627,15021.482,15734.068,16519.221,17333.309,18114.443,18862.715,19630.988,20450.404,21329.836,22285.461,23336.301,24516.133,25878.768,27513.492
33.055,-97.057,194.811,223.354,273.229,355.375,474.886,630.982,818.932,1033.042,1274.085,1548.624,1861.572,2215.93,2615.396,3064.659,3568.827,4133.229,4753.021,5398.304,6032.89,6642.668,7228.448,7791.097,8329.492,8843.502,9333.295,9798.268,10241.96,10668.766,11077.787,11477.749,11888.839,12321.462,12778.992,13268.035,13797.85,14377.752,15018.107,15731.1,16516.877,17331.59,18112.6,18859.965,19626.707,20444.561,21324.398,22280.898,23332.551,24515.258,25879.924,27515.023
33.055,-97.025,182.811,211.416,261.386,343.687,463.386,619.638,807.807,1022.26,1263.71,1538.655,1852.009,2206.867,2607.053,3057.565,3563.577,4129.854,4750.834,5396.648,6031.765,6641.793,7227.386,7790.065,8329.18,8844.064,9334.451,9799.768,10243.616,10670.453,11079.412,11479.124,11889.839,12322.306,12779.367,13267.16,13795.631,14375.346,15017.139,15731.631,16518.533,17334.402,18115.943,18862.402,19626.676,20441.654,21320.148,22275.711,23327.52,24512.008,25876.893,27512.117
33.054,-96.993,165.248,193.885,243.917,326.375,446.23,602.701,791.213,1006.198,1248.273,1523.905,1837.884,2193.273,2594.271,3045.596,3553.233,4122.636,4745.928,5392.304,6027.858,6638.699,7224.948,7788.409,8328.336,8843.846,9334.67,9800.361,10244.46,10671.453,11080.443,11480.062,11890.183,12322.118,12778.898,13266.16,13793.381,14372.408,15015.795,15732.1,16520.127,17337.684,18120.881,18867.34,19629.27,20441.029,21317.18,22270.711,23322.395,24507.195,25870.549,27505.086
33.054,-96.961,155.092,183.729,233.792,316.218,436.074,592.545,781.275,996.76,1239.429,1515.718,1830.259,2185.93,2586.928,3038.815,3548.296,4121.229,4748.303,5395.773,6030.39,6640.637,7227.104,7790.784,8330.773,8846.252,9337.139,9802.83,10246.897,10673.859,11082.756,11482.155,11891.651,12322.587,12779.148,13266.91,13793.756,14372.002,15016.045,15733.506,16522.221,17341.402,18127.131,18875.152,19635.738,20444.654,21317.68,22268.836,23321.301,24506.664,25867.674,27500.148
33.054,-96.929,168.654,197.291,247.292,329.625,449.324,605.607,794.369,1009.948,1252.648,1528.78,1842.978,2198.055,2597.834,3047.815,3554.952,4126.354,4755.24,5406.398,6041.64,6649.387,7233.229,7795.284,8334.18,8848.752,9338.857,9803.955,10247.522,10674.016,11082.506,11481.624,11890.776,12320.806,12777.148,13265.941,13793.568,14371.658,15015.639,15733.412,16522.096,17342.215,18130.443,18881.152,19642.207,20449.342,21318.461,22266.43,23320.426,24507.852,25867.174,27496.461
33.082,-97.634,252.029,280.51,330.229,412.093,531.168,686.42,872.744,1083.917,1320.492,1589.374,1896.041,2244.273,2637.99,3081.721,3580.702,4140.948,4756.74,5397.429,6028.296,6635.355,7219.073,7780.628,8318.555,8832.189,9321.795,9787.268,10231.772,10658.953,11067.35,11465.624,11873.87,12302.868,12757.18,13245.598,13776.881,14363.346,15016.232,15739.318,16531.877,17354.027,18139.787,18884.902,19645.676,20459.436,21335.555,22290.43,23346.707,24528.695,25881.018,27505.18
33.082,-97.602,235.436,263.916,313.604,395.531,514.668,669.951,856.244,1067.354,1304.085,1573.499,1881.384,2231.492,2627.209,3072.753,3573.765,4135.979,4753.428,5395.585,6027.296,6634.512,7218.198,7779.753,8318.055,8832.377,9322.764,9788.486,10232.429,10658.703,11066.912,11466.343,11876.558,12306.774,12760.898,13248.91,13780.381,14367.127,15019.701,15741.85,16533.314,17354.496,18139.443,18884.465,19646.176,20460.342,21336.523,22291.211,23346.488,24528.289,25881.455,27506.68
33.082,-97.57,229.529,258.01,307.761,389.718,508.855,664.17,850.619,1061.979,1299.242,1569.749,1879.197,2230.336,2625.709,3070.471,3571.421,4134.979,4753.959,5396.21,6027.14,6633.855,7217.386,7779.065,8317.648,8832.127,9322.045,9786.486,10229.022,10654.516,11062.475,11461.874,11873.308,12305.837,12761.492,13250.223,13781.943,14368.346,15020.357,15741.443,16531.721,17352.09,18136.193,18880.996,19643.426,20458.373,21334.961,22289.336,23343.863,24525.852,25879.736,27506.086
33.082,-97.538,230.779,259.291,309.104,391.125,510.386,665.92,852.713,1064.729,1303.054,1574.999,1885.791,2237.242,2632.521,3077.159,3577.89,4141.042,4758.615,5400.117,6031.608,6638.449,7221.479,7782.159,8319.68,8832.908,9321.232,9784.174,10225.71,10650.766,11058.443,11457.437,11868.589,12302.399,12759.273,13248.004,13780.287,14367.283,15019.045,15739.131,16528.814,17348.652,18131.662,18875.777,19638.113,20453.904,21331.523,22285.523,23339.051,24521.727,25877.018,27504.055
33.082,-97.506,256.654,285.135,334.854,416.781,535.918,691.388,878.4,1091.354,1331.179,1604.468,1915.541,2266.086,2659.74,3102.815,3602.171,4164.167,4781.928,5424.273,6056.202,6663.324,7245.917,7804.878,8339.492,8849.533,9335.139,9796.236,10236.616,10660.734,11067.6,11465.968,11876.433,12310.149,12769.367,13260.285,13792.6,14378.502,15028.357,15747.818,16537.908,17356.871,18138.287,18881.309,19643.27,20459.904,21338.961,22292.617,23344.676,24528.164,25885.799,27513.117
33.082,-97.474,294.061,322.416,371.948,453.531,572.261,727.42,914.494,1127.948,1368.054,1640.78,1950.634,2299.867,2691.646,3131.628,3627.046,4185.542,4801.459,5442.679,6073.39,6679.762,7262.667,7823.222,8360.023,8872.252,9360.139,9823.424,10265.741,10691.422,11099.506,11498.562,11908.37,12339.649,12795.773,13284.91,13816.131,14401.002,15051.232,15773.318,16564.408,17381.746,18161.756,18904.527,19666.801,20484.279,21364.492,22317.492,23367.863,24551.977,25912.174,27539.742
33.082,-97.441,287.779,316.104,365.542,446.968,565.511,720.42,907.182,1120.167,1359.742,1631.999,1941.322,2290.555,2683.521,3125.315,3622.515,4182.386,4798.678,5439.023,6068.202,6672.855,7253.823,7812.784,8349.242,8862.689,9352.67,9818.361,10263.116,10691.109,11101.287,11502.249,11913.526,12345.524,12800.586,13285.223,13813.818,14402.002,15057.482,15782.881,16573.627,17389.09,18168.131,18911.496,19674.988,20493.529,21374.711,22326.992,23375.926,24560.414,25922.299,27550.086
33.082,-97.409,274.904,303.26,352.761,434.343,553.074,708.201,895.275,1108.729,1348.992,1622.062,1932.541,2283.18,2677.178,3119.221,3615.296,4172.292,4784.209,5419.71,6044.89,6646.98,7226.698,7785.097,8321.086,8833.814,9323.045,9788.268,10232.835,10660.984,11071.568,11473.187,11885.37,12318.524,12774.398,13258.098,13789.131,14384.096,15043.826,15768.381,16556.377,17371.184,18150.443,18894.215,19658.27,20477.529,21359.648,22311.648,23360.082,24545.039,25907.111,27535.211
33.082,-97.377,259.498,287.885,337.448,419.125,537.98,693.232,880.432,1094.073,1334.617,1607.999,1918.978,2270.492,2665.928,3109.596,3606.921,4164.511,4776.99,5413.679,6040.358,6643.98,7225.136,7784.69,8321.273,8834.033,9323.045,9788.018,10232.429,10660.516,11071.256,11473.155,11885.776,12319.431,12775.711,13262.129,13798.193,14395.564,15053.42,15773.381,16556.221,17369.965,18150.85,18894.934,19658.238,20476.717,21358.586,22310.617,23359.988,24545.789,25907.33,27536.023
33.082,-97.345,240.092,268.51,318.136,399.906,518.918,674.388,861.838,1075.792,1316.71,1590.562,1902.134,2254.586,2651.146,3096.19,3594.983,4154.011,4767.834,5406.367,6035.202,6640.48,7223.323,7784.565,8322.742,8836.877,9326.951,9792.643,10237.554,10666.047,11077.1,11479.28,11892.151,12325.931,12783.43,13273.754,13811.85,14405.096,15055.357,15768.693,16547.689,17361.496,18144.787,18890.059,19652.77,20469.592,21349.711,22301.43,23352.426,24539.008,25900.299,27530.023
33.082,-97.313,220.967,249.416,299.104,380.968,500.105,655.795,843.525,1057.698,1298.929,1573.187,1885.197,2238.305,2635.928,3082.221,3582.577,4143.854,4759.896,5400.148,6030.702,6637.605,7221.573,7783.753,8322.711,8837.533,9328.357,9794.799,10240.272,10669.141,11080.412,11482.655,11895.62,12329.556,12788.117,13280.379,13816.693,14403.189,15046.295,15756.381,16536.564,17352.559,18137.506,18883.934,19647.301,20463.998,21342.898,22294.555,23346.863,24533.289,25894.643,27525.93
33.082,-97.281,205.717,234.198,283.917,365.843,485.074,640.888,828.775,1043.01,1284.335,1558.874,1871.072,2224.18,2622.521,3071.096,3575.046,4140.167,4759.115,5400.71,6032.14,6640.168,7224.823,7787.222,8326.055,8840.721,9331.42,9797.799,10243.366,10672.422,11083.818,11486.155,11899.12,12333.087,12791.586,13283.066,13816.006,14397.877,15039.139,15751.287,16535.533,17353.215,18137.756,18883.965,19648.207,20465.842,21344.555,22296.773,23349.676,24534.633,25896.08,27529.43
33.082,-97.249,217.217,245.698,295.417,377.375,496.605,652.388,840.213,1054.292,1295.398,1569.687,1881.603,2234.336,2632.115,3080.378,3584.671,4150.011,4768.803,5409.742,6040.421,6647.918,7231.886,7793.315,8331.148,8844.814,9334.42,9799.736,10244.397,10672.828,11083.975,11486.249,11899.276,12333.306,12791.367,13281.473,13811.725,14392.096,15035.014,15750.443,16537.533,17355.027,18137.85,18883.246,19647.582,20465.217,21343.18,22295.523,23348.113,24530.414,25891.143,27526.93
33.082,-97.217,218.592,247.104,296.854,378.843,498.074,653.795,841.463,1055.417,1296.398,1570.749,1882.853,2235.742,2633.584,3081.565,3585.296,4149.448,4767.521,5409.023,6040.202,6648.074,7232.573,7794.253,8332.023,8845.564,9334.982,9799.955,10244.179,10672.109,11082.912,11485.093,11898.245,12332.337,12790.18,13279.66,13808.85,14389.096,15033.482,15750.6,16538.439,17354.559,18135.881,18881.152,19645.613,20462.498,21338.867,22290.461,23341.988,24521.195,25880.236,27517.898
33.082,-97.185,218.123,246.635,296.417,378.375,497.574,653.17,840.588,1054.292,1295.054,1569.437,1881.916,2235.148,2632.928,3080.878,3585.421,4151.698,4771.865,5414.46,6045.733,6653.168,7237.104,7798.347,8336.086,8849.721,9339.17,9804.08,10248.054,10675.578,11085.881,11487.749,11900.714,12334.743,12792.43,13282.004,13811.506,14391.596,15035.576,15752.693,16540.127,17354.84,18135.506,18881.559,19647.113,20464.123,21339.617,22290.773,23341.363,24518.008,25875.268,27513.648
33.082,-97.153,219.342,247.823,297.573,379.437,498.48,653.888,841.025,1054.354,1294.742,1568.718,1880.916,2234.055,2631.646,3078.815,3582.577,4149.886,4774.021,5421.617,6055.858,6663.793,7247.729,7809.409,8346.742,8859.064,9347.264,9811.236,10254.366,10681.047,11090.475,11491.499,11903.745,12337.431,12794.773,13284.66,13815.193,14395.002,15037.639,15753.756,16540.502,17354.309,18134.85,18881.965,19649.145,20467.404,21343.773,22296.211,23346.926,24522.539,25879.486,27517.586
33.082,-97.121,207.904,236.416,286.136,368.062,487.136,642.638,830.057,1043.729,1284.335,1558.374,1870.541,2223.617,2620.928,3067.471,3570.327,4136.761,4760.459,5409.023,6045.952,6657.199,7245.667,7813.94,8356.523,8870.033,9357.389,9820.643,10263.335,10689.547,11098.35,11498.562,11909.901,12342.931,12799.992,13290.129,13821.6,14401.596,15043.264,15758.225,16544.158,17357.59,18138.068,18885.715,19653.957,20473.373,21351.648,22306.805,23358.645,24535.039,25893.736,27531.648
33.082,-97.089,200.686,229.198,279.042,361.093,480.418,636.295,824.244,1038.479,1279.679,1554.374,1867.259,2220.867,2618.584,3065.315,3567.452,4131.292,4750.396,5394.117,6028.327,6640.512,7231.136,7798.347,8338.336,8851.377,9339.857,9804.018,10247.21,10673.672,11082.537,11482.437,11893.214,12325.649,12782.648,13272.848,13804.787,14385.439,15026.951,15741.131,16526.502,17339.871,18120.1,18867.465,19635.301,20454.404,21333.992,22291.555,23344.488,24522.852,25884.518,27522.93
33.082,-97.057,189.311,217.885,267.792,349.968,469.449,625.545,813.65,1028.073,1269.492,1544.53,1857.916,2212.273,2611.396,3060.19,3564.077,4128.604,4747.553,5391.242,6026.046,6637.887,7225.573,7789.128,8327.867,8842.064,9331.951,9797.018,10240.741,10667.516,11076.412,11476.187,11886.808,12319.087,12776.086,13265.598,13797.131,14378.408,15020.357,15734.537,16520.033,17333.809,18113.943,18860.559,19626.645,20443.623,21322.805,22280.961,23334.02,24514.195,25878.268,27517.43
33.081,-97.025,176.967,205.541,255.511,337.781,457.418,613.638,801.9,1016.479,1258.085,1533.343,1847.072,2202.18,2602.271,3052.503,3558.358,4124.792,4745.553,5391.054,6027.015,6638.387,7224.979,7788.315,8327.898,8843.096,9333.67,9799.143,10243.116,10670.016,11078.975,11478.655,11889.214,12321.587,12778.617,13267.004,13797.256,14378.627,15021.639,15736.912,16523.471,17338.34,18119.162,18865.371,19629.238,20442.936,21320.18,22277.023,23329.238,24510.32,25874.799,27514.023
33.081,-96.993,168.873,197.51,247.511,329.875,449.636,605.982,794.4,1009.229,1251.117,1526.655,1840.697,2196.305,2597.053,3047.659,3554.671,4123.354,4745.646,5391.148,6026.358,6637.23,7223.573,7787.128,8327.117,8842.658,9333.482,9799.08,10243.085,10670.016,11079.006,11478.687,11888.87,12320.962,12777.805,13265.348,13793.912,14374.658,15019.17,15736.131,16524.002,17340.59,18123.162,18869.902,19631.957,20442.342,21316.898,22271.398,23322.738,24504.07,25867.018,27505.023
33.081,-96.961,167.748,196.385,246.386,328.781,448.543,604.857,793.369,1008.385,1250.492,1526.218,1840.353,2195.992,2597.021,3048.221,3555.546,4125.292,4750.334,5396.96,6030.546,6640.168,7226.198,7789.409,8329.055,8844.314,9334.889,9800.299,10244.147,10670.828,11079.631,11479.124,11888.839,12319.806,12776.148,13263.785,13791.35,14371.158,15016.67,15734.912,16523.721,17342.152,18127.193,18875.621,19636.863,20444.467,21315.805,22267.211,23318.582,24501.039,25861.861,27497.055
33.081,-96.929,172.998,201.604,251.573,333.906,453.511,609.701,798.213,1013.292,1255.398,1530.999,1844.697,2199.68,2600.115,3050.784,3558.046,4128.698,4756.521,5408.054,6043.952,6651.48,7235.229,7797.253,8336.023,8850.471,9340.389,9805.299,10248.647,10674.922,11083.256,11482.374,11891.745,12321.712,12777.586,13266.098,13793.881,14373.189,15018.951,15737.787,16526.908,17346.621,18134.068,18885.121,19647.082,20453.248,21321.023,22268.336,23320.27,24505.414,25864.955,27496.242
33.109,-97.634,225.123,253.573,303.292,385.187,504.293,659.732,846.307,1057.792,1294.742,1564.124,1871.322,2220.023,2614.303,3059.003,3560.077,4123.761,4743.49,5387.648,6021.483,6631.262,7217.104,7780.065,8319.211,8833.908,9324.295,9790.455,10236.179,10665.578,11076.85,11477.499,11886.526,12315.024,12767.586,13254.473,13785.85,14371.971,15024.264,15747.193,16539.189,17361.965,18149.756,18896.527,19658.301,20471.904,21345.273,22298.023,23356.27,24540.945,25894.143,27518.961
33.109,-97.602,233.404,261.854,311.573,393.531,512.793,668.263,854.807,1066.167,1303.273,1573.405,1881.978,2232.18,2627.084,3071.44,3571.733,4134.292,4753.521,5398.054,6031.546,6639.293,7222.604,7783.722,8321.898,8836.346,9327.107,9793.674,10238.929,10666.516,11075.287,11474.187,11883.37,12312.868,12765.555,13251.441,13782.1,14368.439,15020.92,15743.256,16534.408,17356.434,18143.412,18889.746,19652.238,20466.498,21340.492,22293.461,23350.02,24533.039,25886.455,27512.43
33.109,-97.57,243.779,272.229,321.979,403.906,523.011,678.232,864.525,1075.823,1313.304,1584.218,1893.728,2244.617,2639.896,3083.534,3582.358,4144.823,4763.928,5406.21,6036.39,6641.699,7223.729,7784.065,8321.523,8835.283,9324.982,9789.611,10232.397,10657.859,11065.568,11464.749,11875.714,12307.743,12762.148,13248.535,13779.256,14365.908,15018.389,15739.912,16530.158,17351.715,18137.693,18883.121,19645.988,20460.904,21335.586,22288.648,23344.051,24526.383,25880.174,27507.367
33.109,-97.538,254.717,283.198,332.917,414.812,533.918,689.232,875.682,1087.323,1325.304,1596.812,1906.853,2257.586,2652.334,3095.971,3594.608,4156.167,4772.959,5412.867,6042.327,6647.512,7229.229,7788.659,8324.961,8837.283,9324.951,9787.424,10228.522,10653.172,11060.631,11459.343,11869.933,12303.337,12759.617,13247.254,13779.162,14366.408,15018.451,15738.912,16528.627,17349.934,18134.85,18879.309,19641.832,20457.123,21332.617,22285.555,23339.988,24522.945,25878.111,27506.055
33.109,-97.506,280.436,308.885,358.573,440.406,559.386,714.638,901.244,1113.667,1352.835,1625.437,1935.666,2285.148,2677.865,3119.659,3616.89,4176.729,4792.771,5433.054,6062.546,6667.387,7247.886,7805.003,8338.367,8847.752,9332.951,9793.643,10233.679,10657.609,11064.381,11462.593,11872.558,12305.587,12763.242,13252.723,13785.412,14372.471,15023.357,15743.1,16533.096,17353.84,18137.506,18881.059,19642.895,20458.529,21335.242,22287.773,23340.582,24524.508,25882.143,27510.555
33.109,-97.473,295.342,323.76,373.354,455.062,573.918,729.232,916.525,1130.229,1370.71,1643.78,1953.572,2302.148,2693.396,3133.128,3627.983,4185.729,4801.021,5441.492,6070.765,6675.387,7256.573,7814.815,8348.586,8857.721,9342.67,9803.424,10243.554,10667.391,11074.006,11471.999,11881.401,12313.149,12770.68,13260.973,13793.443,14379.939,15030.67,15751.912,16542.939,17362.309,18144.381,18887.465,19649.238,20465.717,21343.961,22295.992,23346.488,24530.602,25891.018,27519.898
